time_window_sec,amm_oracle,oracle_count,trade_count,oracle_trade_ratio,pool,pool_oracle_p99,pool_trade_p10
2544367,SolFiV2,34,0,34.0,SolFiV2,33.0,0.0
2544374,SolFiV2,38,0,38.0,SolFiV2,33.0,0.0
2544375,SolFiV2,35,0,35.0,SolFiV2,33.0,0.0
2544381,SolFiV2,39,0,39.0,SolFiV2,33.0,0.0
2544852,SolFiV2,39,0,39.0,SolFiV2,33.0,0.0
2544854,SolFiV2,33,0,33.0,SolFiV2,33.0,0.0
2544877,SolFiV2,42,0,42.0,SolFiV2,33.0,0.0
2545297,SolFiV2,34,0,34.0,SolFiV2,33.0,0.0
2545614,SolFiV2,38,0,38.0,SolFiV2,33.0,0.0
2545637,SolFiV2,36,0,36.0,SolFiV2,33.0,0.0
2545749,SolFiV2,33,0,33.0,SolFiV2,33.0,0.0
2545943,SolFiV2,48,0,48.0,SolFiV2,33.0,0.0
2545971,SolFiV2,33,0,33.0,SolFiV2,33.0,0.0
2545982,SolFiV2,36,0,36.0,SolFiV2,33.0,0.0
2545992,SolFiV2,44,0,44.0,SolFiV2,33.0,0.0
2546096,SolFiV2,46,0,46.0,SolFiV2,33.0,0.0
2546099,SolFiV2,42,0,42.0,SolFiV2,33.0,0.0
2546100,SolFiV2,38,0,38.0,SolFiV2,33.0,0.0
2546102,SolFiV2,43,0,43.0,SolFiV2,33.0,0.0
2546163,SolFiV2,37,0,37.0,SolFiV2,33.0,0.0
2546165,SolFiV2,39,0,39.0,SolFiV2,33.0,0.0
2546166,SolFiV2,37,0,37.0,SolFiV2,33.0,0.0
2546196,SolFiV2,39,0,39.0,SolFiV2,33.0,0.0
2546208,SolFiV2,43,0,43.0,SolFiV2,33.0,0.0
2546216,SolFiV2,34,0,34.0,SolFiV2,33.0,0.0
2546227,SolFiV2,33,0,33.0,SolFiV2,33.0,0.0
2546252,SolFiV2,52,0,52.0,SolFiV2,33.0,0.0
2546261,SolFiV2,37,0,37.0,SolFiV2,33.0,0.0
2546273,SolFiV2,33,0,33.0,SolFiV2,33.0,0.0
2546275,SolFiV2,34,0,34.0,SolFiV2,33.0,0.0
2546345,SolFiV2,45,0,45.0,SolFiV2,33.0,0.0
2546723,SolFiV2,37,0,37.0,SolFiV2,33.0,0.0
2546894,SolFiV2,33,0,33.0,SolFiV2,33.0,0.0
2546904,SolFiV2,39,0,39.0,SolFiV2,33.0,0.0
2546941,SolFiV2,33,0,33.0,SolFiV2,33.0,0.0
2546962,SolFiV2,50,0,50.0,SolFiV2,33.0,0.0
2547313,SolFiV2,43,0,43.0,SolFiV2,33.0,0.0
2547318,SolFiV2,35,0,35.0,SolFiV2,33.0,0.0
2547329,SolFiV2,34,0,34.0,SolFiV2,33.0,0.0
2547345,SolFiV2,37,0,37.0,SolFiV2,33.0,0.0
2547416,SolFiV2,34,0,34.0,SolFiV2,33.0,0.0
2547418,SolFiV2,33,0,33.0,SolFiV2,33.0,0.0
2547604,SolFiV2,39,0,39.0,SolFiV2,33.0,0.0
2547607,SolFiV2,136,0,136.0,SolFiV2,33.0,0.0
2547608,SolFiV2,45,0,45.0,SolFiV2,33.0,0.0
2547609,SolFiV2,63,0,63.0,SolFiV2,33.0,0.0
2547610,SolFiV2,51,0,51.0,SolFiV2,33.0,0.0
2547611,SolFiV2,50,0,50.0,SolFiV2,33.0,0.0
2547612,SolFiV2,109,0,109.0,SolFiV2,33.0,0.0
2547613,SolFiV2,51,0,51.0,SolFiV2,33.0,0.0
2547614,SolFiV2,56,0,56.0,SolFiV2,33.0,0.0
2547615,SolFiV2,73,0,73.0,SolFiV2,33.0,0.0
2547616,SolFiV2,122,0,122.0,SolFiV2,33.0,0.0
2547617,SolFiV2,35,0,35.0,SolFiV2,33.0,0.0
2547618,SolFiV2,42,0,42.0,SolFiV2,33.0,0.0
2547619,SolFiV2,129,0,129.0,SolFiV2,33.0,0.0
2547620,SolFiV2,54,0,54.0,SolFiV2,33.0,0.0
2547622,SolFiV2,114,0,114.0,SolFiV2,33.0,0.0
2547623,SolFiV2,105,0,105.0,SolFiV2,33.0,0.0
2547624,SolFiV2,36,0,36.0,SolFiV2,33.0,0.0
2547625,SolFiV2,88,0,88.0,SolFiV2,33.0,0.0
2547626,SolFiV2,46,0,46.0,SolFiV2,33.0,0.0
2547627,SolFiV2,68,0,68.0,SolFiV2,33.0,0.0
2547628,SolFiV2,62,0,62.0,SolFiV2,33.0,0.0
2547629,SolFiV2,43,0,43.0,SolFiV2,33.0,0.0
2547630,SolFiV2,38,0,38.0,SolFiV2,33.0,0.0
2547631,SolFiV2,35,0,35.0,SolFiV2,33.0,0.0
2547632,SolFiV2,34,0,34.0,SolFiV2,33.0,0.0
2547634,SolFiV2,73,0,73.0,SolFiV2,33.0,0.0
2547638,SolFiV2,33,0,33.0,SolFiV2,33.0,0.0
2547640,SolFiV2,47,0,47.0,SolFiV2,33.0,0.0
2547641,SolFiV2,53,0,53.0,SolFiV2,33.0,0.0
2547657,SolFiV2,35,0,35.0,SolFiV2,33.0,0.0
2547673,SolFiV2,43,0,43.0,SolFiV2,33.0,0.0
2547680,SolFiV2,42,0,42.0,SolFiV2,33.0,0.0
2547693,SolFiV2,42,0,42.0,SolFiV2,33.0,0.0
2547694,SolFiV2,35,0,35.0,SolFiV2,33.0,0.0
2547703,SolFiV2,56,0,56.0,SolFiV2,33.0,0.0
2547714,SolFiV2,36,0,36.0,SolFiV2,33.0,0.0
2547716,SolFiV2,33,0,33.0,SolFiV2,33.0,0.0
2547720,SolFiV2,65,0,65.0,SolFiV2,33.0,0.0
2547721,SolFiV2,36,0,36.0,SolFiV2,33.0,0.0
2547723,SolFiV2,36,0,36.0,SolFiV2,33.0,0.0
2547752,SolFiV2,35,0,35.0,SolFiV2,33.0,0.0
2547765,SolFiV2,51,0,51.0,SolFiV2,33.0,0.0
2547766,SolFiV2,58,0,58.0,SolFiV2,33.0,0.0
2547772,SolFiV2,48,0,48.0,SolFiV2,33.0,0.0
2547775,SolFiV2,53,0,53.0,SolFiV2,33.0,0.0
2547783,SolFiV2,46,0,46.0,SolFiV2,33.0,0.0
2547795,SolFiV2,76,0,76.0,SolFiV2,33.0,0.0
2547838,SolFiV2,41,0,41.0,SolFiV2,33.0,0.0
2547839,SolFiV2,34,0,34.0,SolFiV2,33.0,0.0
2547843,SolFiV2,41,0,41.0,SolFiV2,33.0,0.0
2547855,SolFiV2,43,0,43.0,SolFiV2,33.0,0.0
2547859,SolFiV2,39,0,39.0,SolFiV2,33.0,0.0
2547876,SolFiV2,47,0,47.0,SolFiV2,33.0,0.0
2548027,SolFiV2,36,0,36.0,SolFiV2,33.0,0.0
2548090,SolFiV2,42,0,42.0,SolFiV2,33.0,0.0
2548100,SolFiV2,37,0,37.0,SolFiV2,33.0,0.0
2548106,SolFiV2,36,0,36.0,SolFiV2,33.0,0.0
2548167,SolFiV2,41,0,41.0,SolFiV2,33.0,0.0
2548327,SolFiV2,37,0,37.0,SolFiV2,33.0,0.0
2548495,SolFiV2,35,0,35.0,SolFiV2,33.0,0.0
2548501,SolFiV2,37,0,37.0,SolFiV2,33.0,0.0
2548632,SolFiV2,42,0,42.0,SolFiV2,33.0,0.0
2548659,SolFiV2,33,0,33.0,SolFiV2,33.0,0.0
2548660,SolFiV2,39,0,39.0,SolFiV2,33.0,0.0
2548774,SolFiV2,34,0,34.0,SolFiV2,33.0,0.0
2548815,SolFiV2,36,0,36.0,SolFiV2,33.0,0.0
2548929,SolFiV2,40,0,40.0,SolFiV2,33.0,0.0
2549071,SolFiV2,34,0,34.0,SolFiV2,33.0,0.0
2554927,SolFiV2,50,0,50.0,SolFiV2,33.0,0.0
2556120,SolFiV2,33,0,33.0,SolFiV2,33.0,0.0
2559676,SolFiV2,44,0,44.0,SolFiV2,33.0,0.0
2561557,SolFiV2,36,0,36.0,SolFiV2,33.0,0.0
2562509,SolFiV2,70,0,70.0,SolFiV2,33.0,0.0
2562524,SolFiV2,78,0,78.0,SolFiV2,33.0,0.0
2562525,SolFiV2,40,0,40.0,SolFiV2,33.0,0.0
2562526,SolFiV2,82,0,82.0,SolFiV2,33.0,0.0
2562613,SolFiV2,74,0,74.0,SolFiV2,33.0,0.0
2562615,SolFiV2,33,0,33.0,SolFiV2,33.0,0.0
2562640,SolFiV2,34,0,34.0,SolFiV2,33.0,0.0
2562643,SolFiV2,45,0,45.0,SolFiV2,33.0,0.0
2562782,SolFiV2,37,0,37.0,SolFiV2,33.0,0.0
2562955,SolFiV2,34,0,34.0,SolFiV2,33.0,0.0
2562975,SolFiV2,34,0,34.0,SolFiV2,33.0,0.0
2562978,SolFiV2,84,0,84.0,SolFiV2,33.0,0.0
2562980,SolFiV2,56,0,56.0,SolFiV2,33.0,0.0
2562983,SolFiV2,46,0,46.0,SolFiV2,33.0,0.0
2562984,SolFiV2,44,0,44.0,SolFiV2,33.0,0.0
2562997,SolFiV2,47,0,47.0,SolFiV2,33.0,0.0
2563014,SolFiV2,42,0,42.0,SolFiV2,33.0,0.0
2563020,SolFiV2,54,0,54.0,SolFiV2,33.0,0.0
2563021,SolFiV2,34,0,34.0,SolFiV2,33.0,0.0
2563022,SolFiV2,53,0,53.0,SolFiV2,33.0,0.0
2563023,SolFiV2,37,0,37.0,SolFiV2,33.0,0.0
2563024,SolFiV2,35,0,35.0,SolFiV2,33.0,0.0
2563025,SolFiV2,43,0,43.0,SolFiV2,33.0,0.0
2563026,SolFiV2,39,0,39.0,SolFiV2,33.0,0.0
2563029,SolFiV2,46,0,46.0,SolFiV2,33.0,0.0
2563030,SolFiV2,33,0,33.0,SolFiV2,33.0,0.0
2563031,SolFiV2,39,0,39.0,SolFiV2,33.0,0.0
2563048,SolFiV2,43,0,43.0,SolFiV2,33.0,0.0
2563054,SolFiV2,47,0,47.0,SolFiV2,33.0,0.0
2563076,SolFiV2,33,0,33.0,SolFiV2,33.0,0.0
2563082,SolFiV2,34,0,34.0,SolFiV2,33.0,0.0
2563381,SolFiV2,33,0,33.0,SolFiV2,33.0,0.0
2563390,SolFiV2,34,0,34.0,SolFiV2,33.0,0.0
2563544,SolFiV2,43,0,43.0,SolFiV2,33.0,0.0
2563637,SolFiV2,34,0,34.0,SolFiV2,33.0,0.0
2563646,SolFiV2,42,0,42.0,SolFiV2,33.0,0.0
2563714,SolFiV2,45,0,45.0,SolFiV2,33.0,0.0
2563780,SolFiV2,44,0,44.0,SolFiV2,33.0,0.0
2563829,SolFiV2,39,0,39.0,SolFiV2,33.0,0.0
2563929,SolFiV2,34,0,34.0,SolFiV2,33.0,0.0
2563965,SolFiV2,42,0,42.0,SolFiV2,33.0,0.0
2563967,SolFiV2,35,0,35.0,SolFiV2,33.0,0.0
2563986,SolFiV2,37,0,37.0,SolFiV2,33.0,0.0
2564024,SolFiV2,36,0,36.0,SolFiV2,33.0,0.0
2564044,SolFiV2,33,0,33.0,SolFiV2,33.0,0.0
2564083,SolFiV2,36,0,36.0,SolFiV2,33.0,0.0
2564160,SolFiV2,37,0,37.0,SolFiV2,33.0,0.0
2564355,SolFiV2,37,0,37.0,SolFiV2,33.0,0.0
2564400,SolFiV2,40,0,40.0,SolFiV2,33.0,0.0
2564432,SolFiV2,33,0,33.0,SolFiV2,33.0,0.0
2564446,SolFiV2,36,0,36.0,SolFiV2,33.0,0.0
2564448,SolFiV2,41,0,41.0,SolFiV2,33.0,0.0
2564452,SolFiV2,40,0,40.0,SolFiV2,33.0,0.0
2564469,SolFiV2,46,0,46.0,SolFiV2,33.0,0.0
2564480,SolFiV2,35,0,35.0,SolFiV2,33.0,0.0
2564541,SolFiV2,43,0,43.0,SolFiV2,33.0,0.0
2564641,SolFiV2,44,0,44.0,SolFiV2,33.0,0.0
2564677,SolFiV2,49,0,49.0,SolFiV2,33.0,0.0
2564679,SolFiV2,44,0,44.0,SolFiV2,33.0,0.0
2564682,SolFiV2,37,0,37.0,SolFiV2,33.0,0.0
2564701,SolFiV2,36,0,36.0,SolFiV2,33.0,0.0
2564704,SolFiV2,38,0,38.0,SolFiV2,33.0,0.0
2564713,SolFiV2,39,0,39.0,SolFiV2,33.0,0.0
2564723,SolFiV2,34,0,34.0,SolFiV2,33.0,0.0
2564724,SolFiV2,33,0,33.0,SolFiV2,33.0,0.0
2564728,SolFiV2,35,0,35.0,SolFiV2,33.0,0.0
2564729,SolFiV2,56,0,56.0,SolFiV2,33.0,0.0
2564731,SolFiV2,61,0,61.0,SolFiV2,33.0,0.0
2564732,SolFiV2,39,0,39.0,SolFiV2,33.0,0.0
2564734,SolFiV2,76,0,76.0,SolFiV2,33.0,0.0
2564735,SolFiV2,46,0,46.0,SolFiV2,33.0,0.0
2564737,SolFiV2,67,0,67.0,SolFiV2,33.0,0.0
2564738,SolFiV2,51,0,51.0,SolFiV2,33.0,0.0
2564739,SolFiV2,39,0,39.0,SolFiV2,33.0,0.0
2564740,SolFiV2,49,0,49.0,SolFiV2,33.0,0.0
2564742,SolFiV2,35,0,35.0,SolFiV2,33.0,0.0
2564745,SolFiV2,44,0,44.0,SolFiV2,33.0,0.0
2564752,SolFiV2,40,0,40.0,SolFiV2,33.0,0.0
2564757,SolFiV2,59,0,59.0,SolFiV2,33.0,0.0
2564759,SolFiV2,44,0,44.0,SolFiV2,33.0,0.0
2564761,SolFiV2,76,0,76.0,SolFiV2,33.0,0.0
2564762,SolFiV2,44,0,44.0,SolFiV2,33.0,0.0
2564763,SolFiV2,36,0,36.0,SolFiV2,33.0,0.0
2564768,SolFiV2,38,0,38.0,SolFiV2,33.0,0.0
2564770,SolFiV2,34,0,34.0,SolFiV2,33.0,0.0
2564774,SolFiV2,37,0,37.0,SolFiV2,33.0,0.0
2564775,SolFiV2,45,0,45.0,SolFiV2,33.0,0.0
2564786,SolFiV2,37,0,37.0,SolFiV2,33.0,0.0
2564798,SolFiV2,39,0,39.0,SolFiV2,33.0,0.0
2565005,SolFiV2,41,0,41.0,SolFiV2,33.0,0.0
2565006,SolFiV2,35,0,35.0,SolFiV2,33.0,0.0
2565010,SolFiV2,34,0,34.0,SolFiV2,33.0,0.0
2565027,SolFiV2,45,0,45.0,SolFiV2,33.0,0.0
2565028,SolFiV2,42,0,42.0,SolFiV2,33.0,0.0
2565030,SolFiV2,41,0,41.0,SolFiV2,33.0,0.0
2565033,SolFiV2,33,0,33.0,SolFiV2,33.0,0.0
2565037,SolFiV2,36,0,36.0,SolFiV2,33.0,0.0
2565041,SolFiV2,34,0,34.0,SolFiV2,33.0,0.0
2565061,SolFiV2,44,0,44.0,SolFiV2,33.0,0.0
2565062,SolFiV2,35,0,35.0,SolFiV2,33.0,0.0
2565065,SolFiV2,67,0,67.0,SolFiV2,33.0,0.0
2565096,SolFiV2,38,0,38.0,SolFiV2,33.0,0.0
2565193,SolFiV2,36,0,36.0,SolFiV2,33.0,0.0
2565194,SolFiV2,35,0,35.0,SolFiV2,33.0,0.0
2565337,SolFiV2,34,0,34.0,SolFiV2,33.0,0.0
2565405,SolFiV2,39,0,39.0,SolFiV2,33.0,0.0
2565423,SolFiV2,38,0,38.0,SolFiV2,33.0,0.0
2565450,SolFiV2,35,0,35.0,SolFiV2,33.0,0.0
2565489,SolFiV2,37,0,37.0,SolFiV2,33.0,0.0
2565546,SolFiV2,38,0,38.0,SolFiV2,33.0,0.0
2565652,SolFiV2,33,0,33.0,SolFiV2,33.0,0.0
2565671,SolFiV2,36,0,36.0,SolFiV2,33.0,0.0
2565693,SolFiV2,35,0,35.0,SolFiV2,33.0,0.0
2565709,SolFiV2,37,0,37.0,SolFiV2,33.0,0.0
2565789,SolFiV2,35,0,35.0,SolFiV2,33.0,0.0
2566487,SolFiV2,35,0,35.0,SolFiV2,33.0,0.0
2566501,SolFiV2,36,0,36.0,SolFiV2,33.0,0.0
2566522,SolFiV2,37,0,37.0,SolFiV2,33.0,0.0
2566561,SolFiV2,38,0,38.0,SolFiV2,33.0,0.0
2566569,SolFiV2,34,0,34.0,SolFiV2,33.0,0.0
2566573,SolFiV2,35,0,35.0,SolFiV2,33.0,0.0
2566579,SolFiV2,57,0,57.0,SolFiV2,33.0,0.0
2566581,SolFiV2,43,0,43.0,SolFiV2,33.0,0.0
2566583,SolFiV2,45,0,45.0,SolFiV2,33.0,0.0
2566587,SolFiV2,35,0,35.0,SolFiV2,33.0,0.0
2566602,SolFiV2,37,0,37.0,SolFiV2,33.0,0.0
2566620,SolFiV2,37,0,37.0,SolFiV2,33.0,0.0
2566766,SolFiV2,35,0,35.0,SolFiV2,33.0,0.0
2566931,SolFiV2,50,0,50.0,SolFiV2,33.0,0.0
2566956,SolFiV2,43,0,43.0,SolFiV2,33.0,0.0
2566969,SolFiV2,40,0,40.0,SolFiV2,33.0,0.0
2567075,SolFiV2,37,0,37.0,SolFiV2,33.0,0.0
2567090,SolFiV2,35,0,35.0,SolFiV2,33.0,0.0
2567120,SolFiV2,41,0,41.0,SolFiV2,33.0,0.0
2567200,SolFiV2,34,0,34.0,SolFiV2,33.0,0.0
2567240,SolFiV2,34,0,34.0,SolFiV2,33.0,0.0
2567284,SolFiV2,35,0,35.0,SolFiV2,33.0,0.0
2567325,SolFiV2,36,0,36.0,SolFiV2,33.0,0.0
2567343,SolFiV2,34,0,34.0,SolFiV2,33.0,0.0
2567355,SolFiV2,35,0,35.0,SolFiV2,33.0,0.0
2567382,SolFiV2,34,0,34.0,SolFiV2,33.0,0.0
2567394,SolFiV2,33,0,33.0,SolFiV2,33.0,0.0
2567406,SolFiV2,40,0,40.0,SolFiV2,33.0,0.0
2567471,SolFiV2,37,0,37.0,SolFiV2,33.0,0.0
2567479,SolFiV2,37,0,37.0,SolFiV2,33.0,0.0
2567481,SolFiV2,60,0,60.0,SolFiV2,33.0,0.0
2567483,SolFiV2,60,0,60.0,SolFiV2,33.0,0.0
2567484,SolFiV2,49,0,49.0,SolFiV2,33.0,0.0
2567491,SolFiV2,37,0,37.0,SolFiV2,33.0,0.0
2567495,SolFiV2,42,0,42.0,SolFiV2,33.0,0.0
2567497,SolFiV2,33,0,33.0,SolFiV2,33.0,0.0
2567506,SolFiV2,37,0,37.0,SolFiV2,33.0,0.0
2567510,SolFiV2,34,0,34.0,SolFiV2,33.0,0.0
2567514,SolFiV2,33,0,33.0,SolFiV2,33.0,0.0
2567528,SolFiV2,35,0,35.0,SolFiV2,33.0,0.0
2567535,SolFiV2,44,0,44.0,SolFiV2,33.0,0.0
2567542,SolFiV2,34,0,34.0,SolFiV2,33.0,0.0
2567575,SolFiV2,33,0,33.0,SolFiV2,33.0,0.0
2567576,SolFiV2,37,0,37.0,SolFiV2,33.0,0.0
2567578,SolFiV2,70,0,70.0,SolFiV2,33.0,0.0
2567580,SolFiV2,36,0,36.0,SolFiV2,33.0,0.0
2567872,SolFiV2,37,0,37.0,SolFiV2,33.0,0.0
2567877,SolFiV2,35,0,35.0,SolFiV2,33.0,0.0
2567968,SolFiV2,39,0,39.0,SolFiV2,33.0,0.0
2568074,SolFiV2,35,0,35.0,SolFiV2,33.0,0.0
2568166,SolFiV2,67,0,67.0,SolFiV2,33.0,0.0
2568185,SolFiV2,38,0,38.0,SolFiV2,33.0,0.0
2568281,SolFiV2,38,0,38.0,SolFiV2,33.0,0.0
2568578,SolFiV2,37,0,37.0,SolFiV2,33.0,0.0
2568774,SolFiV2,34,0,34.0,SolFiV2,33.0,0.0
2568775,SolFiV2,51,0,51.0,SolFiV2,33.0,0.0
2568777,SolFiV2,40,0,40.0,SolFiV2,33.0,0.0
2568779,SolFiV2,46,0,46.0,SolFiV2,33.0,0.0
2568782,SolFiV2,36,0,36.0,SolFiV2,33.0,0.0
2568784,SolFiV2,35,0,35.0,SolFiV2,33.0,0.0
2568791,SolFiV2,35,0,35.0,SolFiV2,33.0,0.0
2569297,SolFiV2,41,0,41.0,SolFiV2,33.0,0.0
2569324,SolFiV2,33,0,33.0,SolFiV2,33.0,0.0
2569442,SolFiV2,45,0,45.0,SolFiV2,33.0,0.0
2569446,SolFiV2,33,0,33.0,SolFiV2,33.0,0.0
2569457,SolFiV2,41,0,41.0,SolFiV2,33.0,0.0
2569531,SolFiV2,39,0,39.0,SolFiV2,33.0,0.0
2569562,SolFiV2,33,0,33.0,SolFiV2,33.0,0.0
2570101,SolFiV2,36,0,36.0,SolFiV2,33.0,0.0
2570642,SolFiV2,38,0,38.0,SolFiV2,33.0,0.0
2571413,SolFiV2,33,0,33.0,SolFiV2,33.0,0.0
2572074,SolFiV2,39,0,39.0,SolFiV2,33.0,0.0
2572111,SolFiV2,35,0,35.0,SolFiV2,33.0,0.0
2572118,SolFiV2,35,0,35.0,SolFiV2,33.0,0.0
2572137,SolFiV2,38,0,38.0,SolFiV2,33.0,0.0
2572233,SolFiV2,56,0,56.0,SolFiV2,33.0,0.0
2572234,SolFiV2,37,0,37.0,SolFiV2,33.0,0.0
2572235,SolFiV2,51,0,51.0,SolFiV2,33.0,0.0
2572236,SolFiV2,42,0,42.0,SolFiV2,33.0,0.0
2572263,SolFiV2,41,0,41.0,SolFiV2,33.0,0.0
2572264,SolFiV2,53,0,53.0,SolFiV2,33.0,0.0
2572270,SolFiV2,49,0,49.0,SolFiV2,33.0,0.0
2572472,SolFiV2,33,0,33.0,SolFiV2,33.0,0.0
2572602,SolFiV2,33,0,33.0,SolFiV2,33.0,0.0
2572603,SolFiV2,46,0,46.0,SolFiV2,33.0,0.0
2572655,SolFiV2,50,0,50.0,SolFiV2,33.0,0.0
2572685,SolFiV2,49,0,49.0,SolFiV2,33.0,0.0
2572721,SolFiV2,73,0,73.0,SolFiV2,33.0,0.0
2572808,SolFiV2,46,0,46.0,SolFiV2,33.0,0.0
2572826,SolFiV2,56,0,56.0,SolFiV2,33.0,0.0
2573650,SolFiV2,40,0,40.0,SolFiV2,33.0,0.0
2573732,SolFiV2,39,0,39.0,SolFiV2,33.0,0.0
2573806,SolFiV2,33,0,33.0,SolFiV2,33.0,0.0
2573944,SolFiV2,36,0,36.0,SolFiV2,33.0,0.0
2573947,SolFiV2,38,0,38.0,SolFiV2,33.0,0.0
2573953,SolFiV2,36,0,36.0,SolFiV2,33.0,0.0
2575165,SolFiV2,36,0,36.0,SolFiV2,33.0,0.0
2576702,SolFiV2,37,0,37.0,SolFiV2,33.0,0.0
2577768,SolFiV2,36,0,36.0,SolFiV2,33.0,0.0
2578776,SolFiV2,77,0,77.0,SolFiV2,33.0,0.0
2578777,SolFiV2,37,0,37.0,SolFiV2,33.0,0.0
2578778,SolFiV2,40,0,40.0,SolFiV2,33.0,0.0
2578780,SolFiV2,75,0,75.0,SolFiV2,33.0,0.0
2578782,SolFiV2,36,0,36.0,SolFiV2,33.0,0.0
2578783,SolFiV2,39,0,39.0,SolFiV2,33.0,0.0
2578786,SolFiV2,36,0,36.0,SolFiV2,33.0,0.0
2578962,SolFiV2,43,0,43.0,SolFiV2,33.0,0.0
2578964,SolFiV2,46,0,46.0,SolFiV2,33.0,0.0
2578965,SolFiV2,50,0,50.0,SolFiV2,33.0,0.0
2578967,SolFiV2,44,0,44.0,SolFiV2,33.0,0.0
2578986,SolFiV2,35,0,35.0,SolFiV2,33.0,0.0
2579045,SolFiV2,34,0,34.0,SolFiV2,33.0,0.0
2579053,SolFiV2,44,0,44.0,SolFiV2,33.0,0.0
2579096,SolFiV2,36,0,36.0,SolFiV2,33.0,0.0
2579326,SolFiV2,52,0,52.0,SolFiV2,33.0,0.0
2579644,SolFiV2,33,0,33.0,SolFiV2,33.0,0.0
2579648,SolFiV2,39,0,39.0,SolFiV2,33.0,0.0
2580170,SolFiV2,41,0,41.0,SolFiV2,33.0,0.0
2580500,SolFiV2,35,0,35.0,SolFiV2,33.0,0.0
2580588,SolFiV2,35,0,35.0,SolFiV2,33.0,0.0
2580639,SolFiV2,34,0,34.0,SolFiV2,33.0,0.0
2580659,SolFiV2,33,0,33.0,SolFiV2,33.0,0.0
2580663,SolFiV2,37,0,37.0,SolFiV2,33.0,0.0
2580891,SolFiV2,35,0,35.0,SolFiV2,33.0,0.0
2580904,SolFiV2,48,0,48.0,SolFiV2,33.0,0.0
2580921,SolFiV2,34,0,34.0,SolFiV2,33.0,0.0
2580940,SolFiV2,57,0,57.0,SolFiV2,33.0,0.0
2580954,SolFiV2,43,0,43.0,SolFiV2,33.0,0.0
2580955,SolFiV2,37,0,37.0,SolFiV2,33.0,0.0
2580958,SolFiV2,37,0,37.0,SolFiV2,33.0,0.0
2580959,SolFiV2,33,0,33.0,SolFiV2,33.0,0.0
2580971,SolFiV2,101,0,101.0,SolFiV2,33.0,0.0
2580973,SolFiV2,58,0,58.0,SolFiV2,33.0,0.0
2580975,SolFiV2,55,0,55.0,SolFiV2,33.0,0.0
2581573,SolFiV2,37,0,37.0,SolFiV2,33.0,0.0
2581662,SolFiV2,61,0,61.0,SolFiV2,33.0,0.0
2581663,SolFiV2,41,0,41.0,SolFiV2,33.0,0.0
2581666,SolFiV2,41,0,41.0,SolFiV2,33.0,0.0
2581685,SolFiV2,39,0,39.0,SolFiV2,33.0,0.0
2581700,SolFiV2,49,0,49.0,SolFiV2,33.0,0.0
2581702,SolFiV2,35,0,35.0,SolFiV2,33.0,0.0
2581805,SolFiV2,40,0,40.0,SolFiV2,33.0,0.0
2581831,SolFiV2,34,0,34.0,SolFiV2,33.0,0.0
2581838,SolFiV2,59,0,59.0,SolFiV2,33.0,0.0
2581839,SolFiV2,52,0,52.0,SolFiV2,33.0,0.0
2581841,SolFiV2,42,0,42.0,SolFiV2,33.0,0.0
2581847,SolFiV2,35,0,35.0,SolFiV2,33.0,0.0
2581849,SolFiV2,52,0,52.0,SolFiV2,33.0,0.0
2581852,SolFiV2,141,0,141.0,SolFiV2,33.0,0.0
2581861,SolFiV2,40,0,40.0,SolFiV2,33.0,0.0
2581863,SolFiV2,42,0,42.0,SolFiV2,33.0,0.0
2581864,SolFiV2,42,0,42.0,SolFiV2,33.0,0.0
2581865,SolFiV2,40,0,40.0,SolFiV2,33.0,0.0
2581867,SolFiV2,54,0,54.0,SolFiV2,33.0,0.0
2581875,SolFiV2,45,0,45.0,SolFiV2,33.0,0.0
2581928,SolFiV2,37,0,37.0,SolFiV2,33.0,0.0
2581929,SolFiV2,50,0,50.0,SolFiV2,33.0,0.0
2581937,SolFiV2,33,0,33.0,SolFiV2,33.0,0.0
2581961,SolFiV2,46,0,46.0,SolFiV2,33.0,0.0
2582040,SolFiV2,37,0,37.0,SolFiV2,33.0,0.0
2582142,SolFiV2,40,0,40.0,SolFiV2,33.0,0.0
2582314,SolFiV2,38,0,38.0,SolFiV2,33.0,0.0
2582418,SolFiV2,34,0,34.0,SolFiV2,33.0,0.0
2543341,TesseraV,37,0,37.0,TesseraV,36.0,0.0
2543439,TesseraV,36,0,36.0,TesseraV,36.0,0.0
2543657,TesseraV,37,0,37.0,TesseraV,36.0,0.0
2544358,TesseraV,46,0,46.0,TesseraV,36.0,0.0
2544361,TesseraV,45,0,45.0,TesseraV,36.0,0.0
2544363,TesseraV,42,0,42.0,TesseraV,36.0,0.0
2544367,TesseraV,43,0,43.0,TesseraV,36.0,0.0
2544374,TesseraV,46,0,46.0,TesseraV,36.0,0.0
2544375,TesseraV,56,0,56.0,TesseraV,36.0,0.0
2544826,TesseraV,36,0,36.0,TesseraV,36.0,0.0
2544852,TesseraV,39,0,39.0,TesseraV,36.0,0.0
2544853,TesseraV,43,0,43.0,TesseraV,36.0,0.0
2544854,TesseraV,36,0,36.0,TesseraV,36.0,0.0
2545217,TesseraV,44,0,44.0,TesseraV,36.0,0.0
2545246,TesseraV,38,0,38.0,TesseraV,36.0,0.0
2545278,TesseraV,36,0,36.0,TesseraV,36.0,0.0
2545287,TesseraV,40,0,40.0,TesseraV,36.0,0.0
2545297,TesseraV,45,0,45.0,TesseraV,36.0,0.0
