amm_trade,attacker_signer,back_running,fat_sandwich,front_running,sandwich,validator,sandwich_complete,cost_sol,profit_sol,net_profit_sol,confidence
BisonFi,CEEXTqHaqbVriXoW4uvdaPShkMaHg9AWnFXLS1nS887C,0,1,0,0,G2TBEh2ahNGS9tGnuBNyDduNjyfUtGhMcssgRb8b6KfH,0,0.0,0.0,0.0,medium
BisonFi,CSAZoZZwdoY42hQMVFHK16fkrub4J3cFsSd4wZtQTSLr,0,3,0,0,9W3QTgBhkU4Bwg6cwnDJo6eGZ9BtZafSdu1Lo9JmWws7,1,0.001,0.01,0.009000000000000001,medium
BisonFi,CatyeC3LgBxub7HcpW2n7cZZZ66CUKdcZ8DzHucHrSiP,0,91,0,1,9n1eEtJJfj1535NYfx524QcCG5aHbf5DH7ejqBrFLBwG,45,0.045,0.45,0.405,high
BisonFi,CcUrRBMqrCuMPVfd6sVTBJhyhBA1dE7qDoJkSy95bbcw,0,2,0,0,3DaPk6TdeGnEBwTR8fEyZSLkdayk6vZXrqGZhAgYK8BV,1,0.001,0.01,0.009000000000000001,medium
BisonFi,CmKRBBgJimkZpmv7YbbuJERum83mYGoauX79H2Mn72Xd,0,1,0,0,DtdSSG8ZJRZVv5Jx7K1MeWp7Zxcu19GD5wQRGRpQ9uMF,0,0.0,0.0,0.0,medium
BisonFi,CodeP7hrXAAThQyogRLwdKLJ5iTjDfM4nBrYN2QQVzd,0,2,0,0,BkoS26vBuaXnSowACdChi4WKid8UwmuPNhEJWa8KsLHd,1,0.001,0.01,0.009000000000000001,medium
BisonFi,Cr6vUmtz58dtsyDJX2GKbifgYf7zvwgPt9HyJvwMRLL8,0,40,0,2,DrifTrN923QaouP89UxkQzFGbumKPCnfkNYQRwmZxatz,21,0.021,0.21,0.189,high
BisonFi,CrhGJknir1ico1Sg6GeJLRQtq7TSArRmQ3TGAm5PEETc,0,2,0,0,Awes4Tr6TX8JDzEhCZY2QVNimT6iD1zWHzf1vNyGvpLM,1,0.001,0.01,0.009000000000000001,medium
BisonFi,Cs1Ko5ZwzkRBZUCjkjQSCLEvtt6oCLcZjk7QTstMC8WU,0,2,0,0,DNVZMSqeRH18Xa4MCTrb1MndNf3Npg4MEwqswo23eWkf,1,0.001,0.01,0.009000000000000001,medium
BisonFi,CwhHRY1Dys5supiVSru4aSCFaqHbtxb3Xvxm4w6g34DR,0,1,0,0,FUNDTXgtnkfuhK6G6JUi5CzxPWeZNF9n96vFuBNGFy1v,0,0.0,0.0,0.0,medium
BisonFi,DNeVNvNMdP29KGWqdv3umqFAH9QVg5aw1RLNaKNy1Gow,0,7,0,0,5ZqveVffQPiUbkjBg4KD9kib1MKHLqiFno4ke9jSq9qk,3,0.003,0.03,0.027,high
BisonFi,DkV8QZdg5GH7Bb5NteLJVYCF2mwBSCFt7AcTnmVvTfeW,0,95,0,2,EvnRmnMrd69kFdbLMxWkTn1icZ7DCceRhvmb2SJXqDo4,48,0.048,0.48,0.432,high
BisonFi,E2MPTDnFPNiCRmbJGKYSYew48NWRGVNfHjoiibFP5VL2,0,33,0,1,DtdSSG8ZJRZVv5Jx7K1MeWp7Zxcu19GD5wQRGRpQ9uMF,16,0.016,0.16,0.14400000000000002,high
BisonFi,E5UBNwkEH98qzVsxa5GsL29WzyxGmj5fYKRt4wRvXyYp,0,7,0,0,22rU5yUmdVThrkoPieVNphqEyAtMQKmZxjwcD8v4bJDU,3,0.003,0.03,0.027,high
BisonFi,EHJEEbh3RaaPWWE2znJBW7kNXEneYAg5XRrXJ2bQtZZk,0,1,0,0,Awes4Tr6TX8JDzEhCZY2QVNimT6iD1zWHzf1vNyGvpLM,0,0.0,0.0,0.0,medium
BisonFi,EJdrWPg32qHnmc3cwgGRfTrvWpQkDH2vHNGsane6WFGd,0,33,0,0,JupmVLmA8RoyTUbTMMuTtoPWHEiNQobxgTeGTrPNkzT,16,0.016,0.16,0.14400000000000002,high
BisonFi,EQvk37i7dCkXCaCsodruGSJ8H9xJe7jru5T8UianJ4Wa,0,1,0,0,AmjX7CerZbHrU814UeBp2gJC7gANNG3KrP4c3RyD7TSD,0,0.0,0.0,0.0,medium
BisonFi,EXYq2HaS5nTarjzNHVYfcHbAbbLDJTPYkn1Jb5Q6bGz4,0,5,0,0,9W3QTgBhkU4Bwg6cwnDJo6eGZ9BtZafSdu1Lo9JmWws7,2,0.002,0.02,0.018000000000000002,high
BisonFi,EqtzBY6bExCJVjKrMPUqLPco9ESKRHz5UWHQMUNJetc4,0,1,0,0,Fd7btgySsrjuo25CJCj7oE7VPMyezDhnx7pZkj2v69Nk,0,0.0,0.0,0.0,medium
BisonFi,F4SNL56UHSZA1Zd4fcFsEePVakc6hyUoiMKrr5i51eta,0,1,0,0,FBbqKvwLfKGZrKrfSbPJz4ymQ7zMarhRyZtu1RBkSe89,0,0.0,0.0,0.0,medium
BisonFi,F7eGhuoAgn2MJuRs5hn8vxadBnoZidaXyNF51j4DDCSH,0,4,0,0,HEL1USMZKAL2odpNBj2oCjffnFGaYwmbGmyewGv1e2TU,2,0.002,0.02,0.018000000000000002,high
BisonFi,F7p3dFrjRTbtRp8FRF6qHLomXbKRBzpvBLjtQcfcgmNe,0,3,0,0,CoG8d9Fp2TFJRkAmrPMiPsGhQWHzdTTVoegEp9svRgmJ,1,0.001,0.01,0.009000000000000001,high
BisonFi,F99R3Yw9FzTbiRdqxfSVsTKvoawdE8Sog7KqNtCaKXvq,0,1,0,0,VQwCCSfW3o5NDx7n5FBr9SoYiLXVgetstHvaWBvv2YH,0,0.0,0.0,0.0,medium
BisonFi,FATEorZGqsxg11TmJVRdX5WZ12bQpdS2Va9L7iHWzcHr,0,6,0,0,HEL1USMZKAL2odpNBj2oCjffnFGaYwmbGmyewGv1e2TU,3,0.003,0.03,0.027,high
BisonFi,FAzY5522HMCBk8hAwwPmDebLJphMETRwiQq2rXC2dtQw,0,13,0,0,Fd7btgySsrjuo25CJCj7oE7VPMyezDhnx7pZkj2v69Nk,6,0.006,0.06,0.054,high
BisonFi,FNnGvV1UP8wKwje8kzE7vW1KZF4tMRB7tajKwSt6of6Z,0,1,0,0,Fd7btgySsrjuo25CJCj7oE7VPMyezDhnx7pZkj2v69Nk,0,0.0,0.0,0.0,medium
BisonFi,FNxD1XcrTzjkYXwSqk7HN1U5fAWJ52mdCw6zBzTnWcyT,0,1,0,0,GEM1N1UE3C8BB8EaaEPrcFvT3iLMVrurknjW5AYjUReR,0,0.0,0.0,0.0,medium
BisonFi,FRyPCpj2qZvUQah2SdWX8vGsuN4VfAjY9aBv9qzEiV3e,0,1,0,0,SLAY6uN1zZpXBTfbuDDCesNmM5D288xrz8uYvfS3n41,0,0.0,0.0,0.0,medium
BisonFi,FbgR9632h4rvPciZzCHRGNrEaQM9bC2cGgAikJ8HUfS1,0,24,0,0,ArMBx6veRq33ffEP9sxHafiPRgrtzww4XvbwZbSMfXiM,12,0.012,0.12,0.108,high
BisonFi,Frib2fa2gpL11ZxSBwjfQpWmvy7pQbHDdFexrp1zoNk7,0,1,0,0,6xWLi1TDSh65fWsSqE1zdvANTSuVDRMx4ghsGJwgunS8,0,0.0,0.0,0.0,medium
BisonFi,GBU3X8mgT7dVQ1XxEQxdUMuEJDzTL88bCZgDB8qQvq34,0,3,0,0,MagiCBYNPD9iTBXqiFybAFCREQzG6MSM4LmFLXQZxuV,1,0.001,0.01,0.009000000000000001,medium
BisonFi,GJvewfRjqTUPtx6WsBSUnaFbdgXwgXnWfpDyLm65T4YA,0,17,0,1,CAo1dCGYrB6NhHh5xb1cGjUiu86iyCfMTENxgHumSve4,8,0.008,0.08,0.07200000000000001,high
BisonFi,GTR1mWsjtaqb6ukHFizKt46nJUCV4qbkGze5NEMrSTiT,0,4,0,0,CEL22Qx7p85qY6gmhCZaYJrrnynJitkVRMQo6qZdT8Ns,2,0.002,0.02,0.018000000000000002,high
BisonFi,GVEzzj9ffwFtQSvuzrKcduPhBuHkWiEytMye94HjfjBq,0,3,0,0,4SsMncJdtKiUcDtukkX15mqei7WiuQ9yvRtQrQW4reWC,1,0.001,0.01,0.009000000000000001,high
BisonFi,GVYEvQGTjRkJh24xuSAud1jCLLGNQMFB8Rzb5hJMcyhd,0,1,0,0,CW9C7HBwAMgqNdXkNgFg9Ujr3edR2Ab9ymEuQnVacd1A,0,0.0,0.0,0.0,medium
BisonFi,GWEddPLAUPLQrmVjywKUuHtkiwkXEzpy7y2wH9wX2Pz2,0,1,0,0,BtsmiEEvnSuUnKxqXj2PZRYpPJAc7C34mGz8gtJ1DAaH,0,0.0,0.0,0.0,medium
BisonFi,GraZ9wjJVEGMQsyz3BwkkRdkJFmDrZw6Bnj3yzciwFEC,0,15,0,1,Fd7btgySsrjuo25CJCj7oE7VPMyezDhnx7pZkj2v69Nk,7,0.007,0.07,0.063,high
BisonFi,H17btiMiGR1rBNMRm7xecNPiWhpEf1K3FVQa9Hva5cz4,0,1,0,0,7GkMBmtrTZz8QbjSe1sXvAUtz7Pp42SQxfT5ymmJD4We,0,0.0,0.0,0.0,medium
BisonFi,H4gHARvE6zv8bRK9dA4gVnMkxQzCZNth79hozat1yprW,0,1,0,0,HEL1USMZKAL2odpNBj2oCjffnFGaYwmbGmyewGv1e2TU,0,0.0,0.0,0.0,medium
BisonFi,HAqLFj9PZ1F5hEbcfLqhGq7F9a3PnKdAg1yr1kZMaSja,0,1,0,0,A1vqhA2fS6K7CvHsJKX1ACcHJFEmyRg4KuR5pctHANy4,0,0.0,0.0,0.0,medium
BisonFi,HkY8UaajuRDLJVDUA292FZGRBZKxf9CzYrUZLH2WrY1Q,0,8,0,0,A1vqhA2fS6K7CvHsJKX1ACcHJFEmyRg4KuR5pctHANy4,4,0.004,0.04,0.036000000000000004,high
BisonFi,Hr1oNgqznfMSx3KDdnsSJWU6LemHZqMZ1r4i81hyLYDN,0,10,0,0,CMPSSdrTnRQBiBGTyFpdCc3VMNuLWYWaSkE8Zh5z6gbd,5,0.005,0.05,0.045000000000000005,high
BisonFi,HydraXoSz7oE3774DoWQQaofKb31Kbn2cbcqG4ShKy85,0,5,0,0,9jxgosAfHgHzwnxsHw4RAZYaLVokMbnYtmiZBreynGFP,2,0.002,0.02,0.018000000000000002,medium
BisonFi,J1CMrMaFHJmG97R7xJYrJxRA3MNt7VyHe8CAEUnsQzre,0,35,0,1,9rkJMARqK6VBkcxGfKBAwnA44gPAfGxPbPsfsggFNDSQ,17,0.017,0.17,0.15300000000000002,high
BisonFi,J3msQsGuDsyydLUzokVeQpL9PLRofRiLREDrLZqMAgSH,0,1,0,0,22rU5yUmdVThrkoPieVNphqEyAtMQKmZxjwcD8v4bJDU,0,0.0,0.0,0.0,medium
BisonFi,J8hVkBNKobntWqLspa3yhXEkvb8vZ9S9NiHgirN9yvV3,0,73,0,1,Bs19Z9SokV1s46jutN9tqqaCgYf1GsVyyytVfkzwn9qK,36,0.036000000000000004,0.36,0.32399999999999995,high
BisonFi,JA6br2dFCkmKuiKXCsw5pinx5FrYHqR8eNCMydBp4Qr5,0,1,0,0,4vdWYn2KbmQ3Dns5wVBfz4CFQDds4b7CpsC8MHBhHAib,0,0.0,0.0,0.0,medium
BisonFi,NcLasxSu3sq921FhBniNniiQVzjSVcQk56nB26WTqG7,0,9,0,0,9jxgosAfHgHzwnxsHw4RAZYaLVokMbnYtmiZBreynGFP,4,0.004,0.04,0.036000000000000004,high
BisonFi,PZnEAXQs8JHjLuGPywZYAzSUqgfs5LjLmV6uh6eByWY,0,5,0,0,5fSQdv4zsAJNx6RKpGho6sL6rY6a8nziaqcmwaRJB9NE,2,0.002,0.02,0.018000000000000002,medium
BisonFi,TAPNDP5dFr9Vp47DFuddRxNVYmjUqgh8boiUrWFgMqi,0,36,0,0,HEL1USMZKAL2odpNBj2oCjffnFGaYwmbGmyewGv1e2TU,18,0.018000000000000002,0.18,0.16199999999999998,high
BisonFi,V7HFZ2fQa4PrauTRjek3Gz1he2wCFCXctuzU7LwmXBT,0,1,0,0,FZ4MT1HYJHd9GK8D5mJ9f3r7irLaDL5NxBNLjGqrLqs9,0,0.0,0.0,0.0,medium
BisonFi,V9MELpz59x9WfUG79KCWeMGL1YV2dAVpmKYAWmNUL3R,0,5,0,0,BtsmiEEvnSuUnKxqXj2PZRYpPJAc7C34mGz8gtJ1DAaH,2,0.002,0.02,0.018000000000000002,high
BisonFi,YubQzu18FDqJRyNfG8JqHmsdbxhnoQqcKUHBdUkN6tP,0,456,0,7,CiR8HNCfkjtcongPmP2DRdZPnFgjSbN5gsXdjmsXXHcB,231,0.231,2.31,2.079,high
BisonFi,YubVwWeg1vHFr17Q7HQQETcke7sFvMabqU8wbv8NXQW,0,25,0,0,9jxgosAfHgHzwnxsHw4RAZYaLVokMbnYtmiZBreynGFP,12,0.012,0.12,0.108,high
BisonFi,YubozzSnKomEnH3pkmYsdatUUwUTcm7s4mHJVmefEWj,0,4,0,0,ArMBx6veRq33ffEP9sxHafiPRgrtzww4XvbwZbSMfXiM,2,0.002,0.02,0.018000000000000002,high
BisonFi,avqJiqdwHCWGMaDpEUnwZ8iFutj5rzP4sPez9yYyGZL,0,1,0,0,G3a3iYZKNLbivothF3twqcaTCEvoPb9uJ2bFc9DNKkBQ,0,0.0,0.0,0.0,medium
BisonFi,b23Ke4utbwr1WcY8onbybJbNQghkNs7RrEC9f69VbJW,0,13,0,0,HEL1USMZKAL2odpNBj2oCjffnFGaYwmbGmyewGv1e2TU,6,0.006,0.06,0.054,high
BisonFi,datouWbnKthiYdWN3K2kypTs5YoykXSekSQVmDPoeo6,0,6,0,0,Fd7btgySsrjuo25CJCj7oE7VPMyezDhnx7pZkj2v69Nk,3,0.003,0.03,0.027,high
BisonFi,enzog436vHy38bMhNR9XDENrvhxPK7y8wBQri852rhG,0,64,0,0,Hz5aLvpKScNWoe9YZWxBLrQA3qzHJivBGtfciMekk8m5,32,0.032,0.32,0.28800000000000003,high
BisonFi,foxMFk9faHggM4HWQWETCPSDvMbWx8LSv4c9CrkmBx6,0,110,0,0,DtdSSG8ZJRZVv5Jx7K1MeWp7Zxcu19GD5wQRGRpQ9uMF,55,0.055,0.55,0.49500000000000005,high
BisonFi,gasAx5Y917MYdmdnwiomwYDhmDKNGDJnN1MmEbxVdVw,0,1,0,0,84gC25fbFKYueR9WEfreUysk1n3ZFxLFDDjbyqeqGpoW,0,0.0,0.0,0.0,medium
BisonFi,gasTzr94Pmp4Gf8vknQnqxeYxdgwFjbgdJa4msYRpnB,0,1,0,0,EkvdKhULbMFqjKBKotAzGi3kwMvMpYNDKJXXQQmi6C1f,0,0.0,0.0,0.0,medium
BisonFi,ggEzRKFZz4V7wU6mizcUrMqHNB5ptQsLT7sxRkyoe4e,0,12,0,0,Awes4Tr6TX8JDzEhCZY2QVNimT6iD1zWHzf1vNyGvpLM,6,0.006,0.06,0.054,high
BisonFi,gtagyESa99t49VmUqnnfsuowYnigSNKuYXdXWyXWNdd,0,2,0,0,HnfPZDrbJFooiP9vvgWrjx3baXVNAZCgisT58gyMCgML,1,0.001,0.01,0.009000000000000001,high
BisonFi,han5oo9sy98473nuWU7PwkdgpJVFvQEQ14S5CCdbeYQ,0,70,0,0,CAo1dCGYrB6NhHh5xb1cGjUiu86iyCfMTENxgHumSve4,35,0.035,0.35000000000000003,0.31500000000000006,high
BisonFi,j1oeQoPeuEDmjvyMwBmCWexzCQup77kbKKxV59CnYbd,0,3,0,0,CMPSSdrTnRQBiBGTyFpdCc3VMNuLWYWaSkE8Zh5z6gbd,1,0.001,0.01,0.009000000000000001,medium
BisonFi,jMjhRzuVvkeKxDQDoLJJgcgc3brmBRPzizgJxZANAUU,0,9,0,0,BtsmiEEvnSuUnKxqXj2PZRYpPJAc7C34mGz8gtJ1DAaH,4,0.004,0.04,0.036000000000000004,high
BisonFi,k1bWgJv1fdVMCqgDM2jkEfhEzKW7XgGpj8vGGKjgSnJ,0,20,0,0,Fd7btgySsrjuo25CJCj7oE7VPMyezDhnx7pZkj2v69Nk,10,0.01,0.1,0.09000000000000001,high
BisonFi,k2btrGEvdgv7UmgVbD7Phci9EGWCo9QPU6T7yga9xs9,0,20,0,0,HEL1USMZKAL2odpNBj2oCjffnFGaYwmbGmyewGv1e2TU,10,0.01,0.1,0.09000000000000001,high
BisonFi,k3bS5WfZ5P2NTgkVSwdbVrveYc25iXiEHYfZfVruBGq,0,8,0,0,2gDeeRa3mwPPtw1CMWPkEhRWo9v5izNBBfEXanr8uibX,4,0.004,0.04,0.036000000000000004,high
BisonFi,o721S2ZPSjJTEC9B5HgXdqZFPVq1avjKzRfZpTKjV9g,0,9,0,0,Hz5aLvpKScNWoe9YZWxBLrQA3qzHJivBGtfciMekk8m5,4,0.004,0.04,0.036000000000000004,high
BisonFi,rvj7Dc3xGh1eVFw9UTRpkxks9cdYyJd4MQk4Bk9zA9b,0,9,0,0,bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6,4,0.004,0.04,0.036000000000000004,high
BisonFi,theo9SfM3dKgKFbq4kFVmEXwSQ1pdr61wDqEWXKJpYs,0,35,0,0,ABC1U4cf9DZMwqy8ktEr4WJj8VHmVBQibbC57gEJthwY,17,0.017,0.17,0.15300000000000002,medium
BisonFi,xUwUxxg5eLEVfowp1ki2we8JWJjukkriVLY39c55nqa,0,9,0,0,fishfishrD9BwrQQiAcG6YeYZVUYVJf3tb9QGQPMJqF,4,0.004,0.04,0.036000000000000004,high
BisonFi,y23RmrqysEDtAL2MaN81vSoTQu7kCGLE2sCz9XaZBup,0,9,0,0,5pPRHniefFjkiaArbGX3Y8NUysJmQ9tMZg3FrFGwHzSm,4,0.004,0.04,0.036000000000000004,high
BisonFi,yUwUyoufLrCmjcgURefVzvAfpcaZ2so6be4uDziT9aH,0,14,0,0,5pPRHniefFjkiaArbGX3Y8NUysJmQ9tMZg3FrFGwHzSm,7,0.007,0.07,0.063,high
GoonFi,1989zAmZBwkwR6g8S3H8gkDhHRm3P11gpurN7faJqDu,0,28,0,2,Hz5aLvpKScNWoe9YZWxBLrQA3qzHJivBGtfciMekk8m5,15,0.015,0.15,0.135,high
GoonFi,1aTFUD4BJL3CXAK5NSgDJVR99nVpQrK1BqD5SGSix23,0,13,0,0,DNVZMSqeRH18Xa4MCTrb1MndNf3Npg4MEwqswo23eWkf,6,0.006,0.06,0.054,high
GoonFi,1m41vx4LWBa2Ad2S8iTvpuATdtaj3oX1EjzBxXRgtnw,0,1,0,0,E1r4Psq84tHfQ6aPTvvDka4U3u8zPVD7gEUrH25RdxHL,0,0.0,0.0,0.0,medium
GoonFi,2EZWAWuv9e4pgcxPZRMmEffDH8q45S573gu5pDRp72HT,0,10,0,0,9jxgosAfHgHzwnxsHw4RAZYaLVokMbnYtmiZBreynGFP,5,0.005,0.05,0.045000000000000005,high
GoonFi,2Q5RrycwL7UsYTnLe3Vkc7wYuhjBa3DUsW3QLMMo9s6p,0,1,0,0,9rkJMARqK6VBkcxGfKBAwnA44gPAfGxPbPsfsggFNDSQ,0,0.0,0.0,0.0,medium
GoonFi,2SvvSFgzM9zEE1Y1vNXorfurtB2eRH3QHpMkpcVTXfrc,0,1,0,0,CTDGxTK789ZvhgyHZHtSnxTtysbyY1mrywXEJiYYqXxC,0,0.0,0.0,0.0,high
GoonFi,2UgESP8oanjGsfk8BPzWKrT32koWjPddMG4by9myxJ4t,0,1,0,0,E1r4Psq84tHfQ6aPTvvDka4U3u8zPVD7gEUrH25RdxHL,0,0.0,0.0,0.0,medium
GoonFi,2b4NhGTayvycDf7VvZGd6xpSjs3f7iiRZQSyjs71yJ23,0,15,0,0,22rU5yUmdVThrkoPieVNphqEyAtMQKmZxjwcD8v4bJDU,7,0.007,0.07,0.063,high
GoonFi,2dRR9CaNrEsHm3UqZacEf8AoDuDx4NGQyMhGxG71NzkN,0,6,0,0,2GUnfxZavKoPfS9s3VSEjaWDzB3vNf5RojUhprCS1rSx,3,0.003,0.03,0.027,high
GoonFi,2m4vG7HTvuTSaGdWpGWNw2JHxiybc9kfVrT6GLsysqfZ,0,1,0,0,Hz5aLvpKScNWoe9YZWxBLrQA3qzHJivBGtfciMekk8m5,0,0.0,0.0,0.0,medium
GoonFi,2npqrs8E9iWPGjRhWp7BsD9nG62xnBm9Av4rWgqF3ZPK,0,5,0,0,DtdSSG8ZJRZVv5Jx7K1MeWp7Zxcu19GD5wQRGRpQ9uMF,2,0.002,0.02,0.018000000000000002,medium
GoonFi,2os3mSvmQrYZLmBPQptKnnewHxCEemf1832F9eAgTNFq,0,1,0,0,9UM8wQ8F5oMiRcP5YdqD6Lr4krpBWCD8LtgQYoisJd9i,0,0.0,0.0,0.0,medium
GoonFi,2snHHreXbpJ7UwZxPe37gnUNf7Wx7wv6UKDSR2JckKuS,0,1,0,0,DZVqmD4QqSWM2gUyEXdQhvt4u3NZtCRxdsn2n2nNiBRL,0,0.0,0.0,0.0,medium
GoonFi,2svZLkuBny8diCa9kApRsHEgtPPtDo7aKasLUyPqUrDd,0,5,0,0,HaLanfo94ezLc3JZ55qqxr7W3qbe1PprJyv2uEtriEqN,2,0.002,0.02,0.018000000000000002,high
GoonFi,3333JG5dZ1nRDyKwCmrC3HwoevuaFP5L7p3AAjfagggg,0,1,0,0,22rU5yUmdVThrkoPieVNphqEyAtMQKmZxjwcD8v4bJDU,0,0.0,0.0,0.0,medium
GoonFi,33RNjB9VuwvDcnrun76ribrHc9orWJ3z6QfJMhbaAxo4,0,1,0,0,gangtCrQg5RmKf5yxvhvZThPugPX58pDSdQ5UuS26vN,0,0.0,0.0,0.0,medium
GoonFi,36gNcK8KDa6JydCVz82JNsWEFeqB4seBt7xjJFigXtTP,0,1,0,0,AMukCLCr52XxsEjXoDxKKxjNg4FpnsReXNaQx8aR6DJF,0,0.0,0.0,0.0,medium
GoonFi,3AFNCquUPADb8BM8BatnYUJ61YeRsCQ7VngN7kBRj1VF,0,1,0,0,FbYX2uN573G5WsgiPdHU6fS5PNUyjdXfGfpZNkYUuT4k,0,0.0,0.0,0.0,medium
GoonFi,3DrFg2NQpeViS2eGN4summWbXeVxxmLgFmJtrzv2L9RS,0,1,0,0,Fd7btgySsrjuo25CJCj7oE7VPMyezDhnx7pZkj2v69Nk,0,0.0,0.0,0.0,medium
GoonFi,3ErbZDeWNZUBmAnnTBNV8djakMSFkLZM9AmDX3eQduFZ,0,1,0,0,DRpbCBMxVnDK7maPM5tGv6MvB3v1sRMC86PZ8okm21hy,0,0.0,0.0,0.0,medium
GoonFi,3NC8bmzCeEK2NBw1G5W6EmR66DNRW3gR22CGMt9EmxrU,0,2,0,0,GoeW4aFK4dGoekJySgUynWDxBZiQJqm8GDAF4H53tDK9,1,0.001,0.01,0.009000000000000001,high
GoonFi,3T8XA77YDpqDh4mVUuFqB11ipWKQgkZUXyviex5MTV4X,0,1,0,0,aXiomFkk6VzXaBhPuhMqTLZZguCFzzbyP9LTtZ7ZHLQ,0,0.0,0.0,0.0,medium
GoonFi,3bhzQj6ijmZxMZYXz8ER9ifemx1w52fHLtvbkKEQ3VrD,0,1,0,0,shftkxnsXmqAkmLgz9Mn7bNB5Fr6mKgFc58kFHfVikj,0,0.0,0.0,0.0,medium
GoonFi,3ccqanQ7s9T7usEaPh6DcESrjW3MphhwEtDHKNmSxR23,0,21,0,0,9UM8wQ8F5oMiRcP5YdqD6Lr4krpBWCD8LtgQYoisJd9i,10,0.01,0.1,0.09000000000000001,high
GoonFi,3indrisYbCfcBCVPo1ZX66PdX54LCGzmDfNAsBMvBzpf,0,1,0,0,BkoS26vBuaXnSowACdChi4WKid8UwmuPNhEJWa8KsLHd,0,0.0,0.0,0.0,medium
GoonFi,3mhCqKA8GZX9iS9FBzZXFexUKnZXWJUTRst4GFXLARcF,0,1,0,0,8GLRbAstsabZuZUx73AoyfGi1FRCWSUhRgMugFyofEz7,0,0.0,0.0,0.0,medium
GoonFi,3tetkYWZVXT4fJmUeeruLB8dp66hhoGcrWwMnRyEtVQh,0,1,0,0,G3a3iYZKNLbivothF3twqcaTCEvoPb9uJ2bFc9DNKkBQ,0,0.0,0.0,0.0,medium
GoonFi,3xb1APhYyenJhoq6Kpjetps9rsmS8kJAGhXVBHaDyWmL,0,70,0,1,GiYSnFRrXrmkJMC54A1j3K4xT6ZMfx1NSThEe5X2WpDe,35,0.035,0.35000000000000003,0.31500000000000006,high
GoonFi,3y7kLXBNtfkUia3VpQKv3HqoSa3PeeoeodUEckGSrshd,0,1,0,0,7Zm1pE4FubFYZDyAQ5Labh3A4cxDcvve1s3WCRgEAZ84,0,0.0,0.0,0.0,medium
GoonFi,47qGcvnQ6ivbfoccs1Ck56CByhfzoJKd8nA3DzX3jBEh,0,2,0,0,PUmpKiNnSVAZ3w4KaFX6jKSjXUNHFShGkXbERo54xjb,1,0.001,0.01,0.009000000000000001,high
GoonFi,48MTZkhu9pgSwFUUn8Xuvasd4BAzoc7C4FMW1DtxdiT5,1,1,1,0,2GUnfxZavKoPfS9s3VSEjaWDzB3vNf5RojUhprCS1rSx,0,0.001,0.004,0.003,medium
GoonFi,4PpqckjugqpjPxNhcfJ3GXgYLRuMK1dQEZswtNPdFKVL,0,1,0,0,JD549HsbJHeEKKUrKgg4Fj2iyv2RGjsV7NTZjZUrHybB,0,0.0,0.0,0.0,medium
GoonFi,4SGAeBnoRpov2jzV9XcveWrfwvbVwWa4haJwvg4ZrHkq,0,1,0,0,BkoS26vBuaXnSowACdChi4WKid8UwmuPNhEJWa8KsLHd,0,0.0,0.0,0.0,medium
GoonFi,4UyZezzBhyscoQ6YXR8SxGXZWxcApcqY1bUnnGRxDFHV,0,1,0,0,9UM8wQ8F5oMiRcP5YdqD6Lr4krpBWCD8LtgQYoisJd9i,0,0.0,0.0,0.0,medium
GoonFi,4bEkAnJJSXue5REguwVF4TmdWxJ1aLqECMAZ3VPErPh7,1,0,1,0,aXiomFkk6VzXaBhPuhMqTLZZguCFzzbyP9LTtZ7ZHLQ,0,0.001,0.004,0.003,
GoonFi,4dC1XCS2R2rqm1TXgq2K2QX4T5eCSYTW5QSu4TJAYh23,0,7,0,0,7y5VhV4fkz6r4zUmH2UiwPjLwXzPL1PcV28or5NWkWRL,3,0.003,0.03,0.027,high
GoonFi,4i3kFLZuutG5fvjg5wvq15n4NPpj12wXCRMyP7TcZbNj,0,37,0,2,E1r4Psq84tHfQ6aPTvvDka4U3u8zPVD7gEUrH25RdxHL,19,0.019,0.19,0.171,high
GoonFi,4o9Sgxpam1ihEJLPKxpgPfMpgxhXpcGEqPGptLxGJ7yv,0,3,0,0,EkvdKhULbMFqjKBKotAzGi3kwMvMpYNDKJXXQQmi6C1f,1,0.001,0.01,0.009000000000000001,medium
GoonFi,4swoALYuvetDK6N3ak1Knc1bMLbm7nzkxCW1nqjPWGRV,0,26,0,0,GiYSnFRrXrmkJMC54A1j3K4xT6ZMfx1NSThEe5X2WpDe,13,0.013000000000000001,0.13,0.117,high
GoonFi,56DjENcFoefzQEogFPVn3JDdsgATuLMHu5byq67b8884,0,1,0,0,BkoS26vBuaXnSowACdChi4WKid8UwmuPNhEJWa8KsLHd,0,0.0,0.0,0.0,medium
GoonFi,56Zzf5c9cffkmonsgRTN2vrSmMpdx936BNghe5mWB4iG,0,1,0,0,BSVckjdW2f8kcXPGcrPPtV9kUDBZ8w8PjrrGVnxgEdwq,0,0.0,0.0,0.0,medium
GoonFi,592vvp3ERtTtVCM45JzSN8tvhzeDCSkeVVuBu6D5nJq3,0,1,0,0,DP9iBgK9c7tJYb83KhxQMFNc1LXYu7nE7EhWpEzQnjmg,0,0.0,0.0,0.0,medium
